term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,n,pct_change
owner_occ_star,-1.76601075230406,0.4831732956607667,-3.655025573979499,0.0002639106294037852,-2.71359697791429,-0.8184245266938299,lpm_pooled_viol100,violation | substantive,104390,-82.89861535394361
era_pre1940,2.4780626475156846,0.6608984056227182,3.749536428644854,0.00018228843954415375,1.1819268069796158,3.7741984880517534,lpm_pooled_viol100,violation | substantive,104390,1091.8152374879185
era_4079,1.4674147024840782,0.7255851338425032,2.0223880479924468,0.043271579061583854,0.04441702336681308,2.8904123816013434,lpm_pooled_viol100,violation | substantive,104390,333.80055963680275
era_8099,-0.4133523221344832,1.1421207533503732,-0.3619164794282285,0.7174533788304673,-2.6532482426620114,1.826543598393045,lpm_pooled_viol100,violation | substantive,104390,-33.85707943784042
era_unknown,-0.5090314404191753,3.8314333661266335,-0.13285666009997135,0.8943203532548454,-8.02313355386476,7.005070673026409,lpm_pooled_viol100,violation | substantive,104390,-39.89225236859225
com_class,3.9826537024136432,1.5597309291860784,2.553423560364947,0.010741939970442926,0.923752150054975,7.0415552547723115,lpm_pooled_viol100,violation | substantive,104390,5265.924111431774
log_bldgarea,4.608898908097583,2.670404395529049,1.725917960520915,0.08451945240196346,-0.628225007353544,9.84602282354871,lpm_pooled_viol100,violation | substantive,104390,9937.356824421364
mzone,2.2721326922856413,1.9383100733945224,1.1722235381599715,0.2412494899990365,-1.5292279023606148,6.073493286931898,lpm_pooled_viol100,violation | substantive,104390,870.0066025954862
multi_bldg,-1.1519998027353147,0.3895091224047596,-2.957568222338604,0.0031377837847597068,-1.915894418714708,-0.3881051867559214,lpm_pooled_viol100,violation | substantive,104390,-68.39958089716764
log2_area_per_unit,-4.031468161925435,1.840575592445477,-2.1903301219859346,0.02861750865235191,-7.641154571044056,-0.4217817528068144,lpm_pooled_viol100,violation | substantive,104390,-98.22517464939209
value_rank,-0.8882623558689687,1.1115997553213675,-0.7990846989815763,0.4243379251488961,-3.068301331519998,1.2917766197820608,lpm_pooled_viol100,violation | substantive,104390,-58.86300533613061
