bct2020,boroname,ntaname,panel_lots,scored_lots,n_disc_events,disc_per_1000,n_highrisk,n_hr_never_swept,hr_never_swept_per_1000,ok_a,ok_b,window
1014900,Manhattan,Upper West Side-Lincoln Square,35.0,35.0,53.0,1514.2857142857142,34.0,30.0,857.1428571428571,False,False,2020-01..2026-05
1015001,Manhattan,Upper East Side-Carnegie Hill,34.0,34.0,43.0,1264.7058823529412,26.0,25.0,735.2941176470589,False,False,2020-01..2026-05
1015002,Manhattan,Upper East Side-Carnegie Hill,75.0,75.0,67.0,893.3333333333333,56.0,44.0,586.6666666666666,False,False,2020-01..2026-05
1015101,Manhattan,Upper West Side-Lincoln Square,9.0,9.0,13.0,1444.4444444444443,9.0,8.0,888.8888888888888,False,False,2020-01..2026-05
1015301,Manhattan,Upper West Side-Lincoln Square,127.0,127.0,61.0,480.31496062992125,79.0,70.0,551.1811023622048,False,False,2020-01..2026-05
1015302,Manhattan,Upper West Side-Lincoln Square,62.0,62.0,23.0,370.9677419354839,38.0,31.0,500.0,False,False,2020-01..2026-05
1015401,Manhattan,Upper East Side-Yorkville,108.0,108.0,20.0,185.18518518518516,68.0,66.0,611.1111111111112,False,False,2020-01..2026-05
1015402,Manhattan,Upper East Side-Yorkville,93.0,93.0,25.0,268.81720430107526,53.0,48.0,516.1290322580645,False,False,2020-01..2026-05
1015403,Manhattan,Upper East Side-Yorkville,8.0,8.0,24.0,3000.0,8.0,7.0,875.0,False,False,2020-01..2026-05
1015501,Manhattan,Upper West Side-Lincoln Square,11.0,11.0,7.0,636.3636363636364,11.0,10.0,909.090909090909,False,False,2020-01..2026-05
1015700,Manhattan,Upper West Side-Lincoln Square,298.0,298.0,107.0,359.0604026845637,196.0,173.0,580.5369127516778,True,True,2020-01..2026-05
1015801,Manhattan,Upper East Side-Carnegie Hill,212.0,212.0,56.0,264.1509433962264,73.0,71.0,334.90566037735846,True,True,2020-01..2026-05
1015802,Manhattan,East Harlem (South),49.0,49.0,18.0,367.34693877551024,32.0,32.0,653.0612244897959,False,False,2020-01..2026-05
1016001,Manhattan,Upper East Side-Carnegie Hill,160.0,160.0,70.0,437.5,80.0,69.0,431.25,False,False,2020-01..2026-05
1016100,Manhattan,Upper West Side (Central),317.0,317.0,71.0,223.97476340694007,146.0,140.0,441.64037854889585,True,True,2020-01..2026-05
1016400,Manhattan,East Harlem (South),41.0,41.0,41.0,1000.0,36.0,35.0,853.6585365853658,False,False,2020-01..2026-05
1016500,Manhattan,Upper West Side (Central),205.0,205.0,93.0,453.6585365853659,111.0,103.0,502.4390243902439,True,True,2020-01..2026-05
1016600,Manhattan,East Harlem (South),195.0,195.0,55.0,282.05128205128204,136.0,134.0,687.1794871794872,False,False,2020-01..2026-05
1016900,Manhattan,Upper West Side (Central),306.0,306.0,67.0,218.95424836601308,160.0,154.0,503.26797385620915,True,True,2020-01..2026-05
1017100,Manhattan,Upper West Side (Central),178.0,178.0,72.0,404.4943820224719,105.0,94.0,528.0898876404494,False,False,2020-01..2026-05
1017200,Manhattan,East Harlem (South),181.0,181.0,97.0,535.9116022099447,118.0,114.0,629.8342541436464,False,False,2020-01..2026-05
1017300,Manhattan,Upper West Side (Central),334.0,334.0,59.0,176.64670658682635,142.0,134.0,401.1976047904192,True,True,2020-01..2026-05
1017401,Manhattan,East Harlem (South),29.0,29.0,11.0,379.31034482758616,23.0,23.0,793.1034482758621,False,False,2020-01..2026-05
1017402,Manhattan,East Harlem (South),17.0,17.0,36.0,2117.6470588235293,16.0,13.0,764.7058823529411,False,False,2020-01..2026-05
1017500,Manhattan,Upper West Side (Central),180.0,180.0,86.0,477.7777777777778,108.0,93.0,516.6666666666667,False,False,2020-01..2026-05
1017700,Manhattan,Upper West Side (Central),119.0,119.0,76.0,638.655462184874,65.0,58.0,487.39495798319325,False,False,2020-01..2026-05
1018000,Manhattan,East Harlem (North),164.0,164.0,43.0,262.1951219512195,101.0,98.0,597.560975609756,False,False,2020-01..2026-05
1018100,Manhattan,Upper West Side (Central),172.0,172.0,62.0,360.4651162790697,76.0,67.0,389.5348837209303,False,False,2020-01..2026-05
1018400,Manhattan,East Harlem (North),133.0,133.0,35.0,263.1578947368421,52.0,49.0,368.4210526315789,False,False,2020-01..2026-05
1018600,Manhattan,Harlem (South),19.0,19.0,12.0,631.578947368421,18.0,17.0,894.7368421052631,False,False,2020-01..2026-05
1018700,Manhattan,Upper West Side-Manhattan Valley,151.0,151.0,66.0,437.0860927152318,86.0,79.0,523.1788079470199,False,False,2020-01..2026-05
1019300,Manhattan,Upper West Side-Manhattan Valley,162.0,162.0,51.0,314.81481481481484,118.0,113.0,697.5308641975308,False,False,2020-01..2026-05
1019600,Manhattan,East Harlem (North),74.0,74.0,52.0,702.7027027027027,47.0,43.0,581.081081081081,False,False,2020-01..2026-05
1019702,Manhattan,Harlem (South),72.0,72.0,21.0,291.6666666666667,46.0,43.0,597.2222222222222,False,False,2020-01..2026-05
1019900,Manhattan,Morningside Heights,111.0,111.0,62.0,558.5585585585585,92.0,81.0,729.7297297297297,False,False,2020-01..2026-05
1020600,Manhattan,East Harlem (North),224.0,224.0,61.0,272.32142857142856,99.0,91.0,406.25,True,True,2020-01..2026-05
1020701,Manhattan,Morningside Heights,26.0,26.0,15.0,576.9230769230769,26.0,24.0,923.0769230769231,False,False,2020-01..2026-05
1021303,Manhattan,Manhattanville-West Harlem,108.0,108.0,47.0,435.18518518518516,83.0,77.0,712.9629629629629,False,False,2020-01..2026-05
1021500,Manhattan,Harlem (North),58.0,58.0,34.0,586.2068965517241,45.0,42.0,724.1379310344828,False,False,2020-01..2026-05
1021703,Manhattan,Manhattanville-West Harlem,,0.0,14.0,,0.0,0.0,,False,False,2020-01..2026-05
1021800,Manhattan,Harlem (South),188.0,188.0,58.0,308.51063829787233,102.0,98.0,521.2765957446809,False,False,2020-01..2026-05
1022000,Manhattan,Harlem (South),346.0,346.0,45.0,130.05780346820808,165.0,160.0,462.42774566473986,True,True,2020-01..2026-05
1022102,Manhattan,Harlem (North),143.0,143.0,51.0,356.6433566433567,43.0,42.0,293.7062937062937,False,False,2020-01..2026-05
1022200,Manhattan,Harlem (South),207.0,207.0,79.0,381.64251207729467,100.0,93.0,449.27536231884056,True,True,2020-01..2026-05
1022301,Manhattan,Manhattanville-West Harlem,114.0,114.0,25.0,219.29824561403507,85.0,81.0,710.5263157894736,False,False,2020-01..2026-05
1022600,Manhattan,Harlem (North),329.0,329.0,67.0,203.64741641337386,135.0,127.0,386.0182370820669,True,True,2020-01..2026-05
1022800,Manhattan,Harlem (North),342.0,342.0,60.0,175.43859649122805,148.0,144.0,421.05263157894734,True,True,2020-01..2026-05
1023100,Manhattan,Hamilton Heights-Sugar Hill,261.0,261.0,72.0,275.8620689655172,130.0,121.0,463.60153256704984,True,True,2020-01..2026-05
1023400,Manhattan,Harlem (North),75.0,75.0,25.0,333.3333333333333,61.0,57.0,760.0,False,False,2020-01..2026-05
1023502,Manhattan,Harlem (North),39.0,39.0,24.0,615.3846153846155,32.0,29.0,743.5897435897436,False,False,2020-01..2026-05
1024301,Manhattan,Washington Heights (South),117.0,117.0,23.0,196.58119658119656,51.0,46.0,393.16239316239313,False,False,2020-01..2026-05
1024900,Manhattan,Washington Heights (South),22.0,22.0,16.0,727.2727272727273,17.0,17.0,772.7272727272727,False,False,2020-01..2026-05
1027100,Manhattan,Washington Heights (North),88.0,88.0,53.0,602.2727272727273,74.0,70.0,795.4545454545454,False,False,2020-01..2026-05
1029300,Manhattan,Inwood,66.0,66.0,19.0,287.8787878787879,63.0,63.0,954.5454545454546,False,False,2020-01..2026-05
1029500,Manhattan,Inwood,95.0,95.0,19.0,200.0,68.0,66.0,694.7368421052632,False,False,2020-01..2026-05
2001600,Bronx,Soundview-Clason Point,330.0,330.0,46.0,139.3939393939394,16.0,14.0,42.42424242424243,True,True,2020-01..2026-05
2002002,Bronx,Soundview-Clason Point,423.0,423.0,15.0,35.46099290780142,67.0,67.0,158.39243498817967,True,True,2020-01..2026-05
2002300,Bronx,Mott Haven-Port Morris,3.0,3.0,17.0,5666.666666666667,2.0,2.0,666.6666666666666,False,False,2020-01..2026-05
2002500,Bronx,Mott Haven-Port Morris,126.0,126.0,43.0,341.26984126984127,65.0,63.0,500.0,False,False,2020-01..2026-05
2002701,Bronx,Mott Haven-Port Morris,23.0,23.0,12.0,521.7391304347826,20.0,20.0,869.5652173913044,False,False,2020-01..2026-05
2002702,Bronx,Mott Haven-Port Morris,113.0,113.0,20.0,176.99115044247787,42.0,41.0,362.83185840707966,False,False,2020-01..2026-05
2003800,Bronx,Soundview-Clason Point,133.0,133.0,17.0,127.81954887218045,12.0,12.0,90.22556390977444,False,False,2020-01..2026-05
2003900,Bronx,Mott Haven-Port Morris,302.0,302.0,74.0,245.03311258278146,101.0,92.0,304.63576158940396,True,True,2020-01..2026-05
2004001,Bronx,Castle Hill-Unionport,195.0,195.0,3.0,15.384615384615385,7.0,7.0,35.8974358974359,False,False,2020-01..2026-05
2004200,Bronx,Soundview-Clason Point,59.0,59.0,27.0,457.6271186440678,9.0,7.0,118.64406779661017,False,False,2020-01..2026-05
2004400,Bronx,Soundview-Bruckner-Bronx River,84.0,84.0,36.0,428.57142857142856,12.0,11.0,130.95238095238096,False,False,2020-01..2026-05
2004600,Bronx,Soundview-Clason Point,40.0,40.0,0.0,0.0,12.0,12.0,300.0,False,False,2020-01..2026-05
2004800,Bronx,Soundview-Bruckner-Bronx River,99.0,99.0,9.0,90.9090909090909,31.0,30.0,303.03030303030306,False,False,2020-01..2026-05
2006400,Bronx,Soundview-Bruckner-Bronx River,343.0,343.0,21.0,61.224489795918366,40.0,39.0,113.70262390670553,True,True,2020-01..2026-05
2006800,Bronx,Soundview-Bruckner-Bronx River,256.0,256.0,23.0,89.84375,49.0,49.0,191.40625,True,True,2020-01..2026-05
2007000,Bronx,Soundview-Bruckner-Bronx River,455.0,455.0,22.0,48.35164835164835,55.0,53.0,116.48351648351648,True,True,2020-01..2026-05
2007200,Bronx,Castle Hill-Unionport,397.0,397.0,30.0,75.56675062972293,38.0,34.0,85.64231738035265,True,True,2020-01..2026-05
2007400,Bronx,Castle Hill-Unionport,312.0,312.0,9.0,28.846153846153847,5.0,5.0,16.025641025641026,True,True,2020-01..2026-05
2007600,Bronx,Soundview-Bruckner-Bronx River,399.0,399.0,59.0,147.86967418546365,62.0,61.0,152.88220551378444,True,True,2020-01..2026-05
2008600,Bronx,Castle Hill-Unionport,112.0,112.0,10.0,89.28571428571429,36.0,35.0,312.5,False,False,2020-01..2026-05
2008700,Bronx,Longwood,143.0,143.0,28.0,195.8041958041958,60.0,59.0,412.5874125874126,False,False,2020-01..2026-05
2011702,Bronx,Hunts Point,,0.0,3.0,,0.0,0.0,,False,False,2020-01..2026-05
2012102,Bronx,Longwood,32.0,32.0,11.0,343.75,18.0,17.0,531.25,False,False,2020-01..2026-05
2012500,Bronx,Crotona Park East,317.0,317.0,49.0,154.57413249211356,43.0,39.0,123.02839116719242,True,True,2020-01..2026-05
2012901,Bronx,Longwood,122.0,122.0,39.0,319.672131147541,53.0,46.0,377.04918032786884,False,False,2020-01..2026-05
2013000,Bronx,Throgs Neck-Schuylerville,236.0,236.0,9.0,38.13559322033898,3.0,3.0,12.711864406779663,True,True,2020-01..2026-05
2013200,Bronx,Throgs Neck-Schuylerville,1240.0,1240.0,41.0,33.064516129032256,9.0,9.0,7.258064516129033,True,True,2020-01..2026-05
2013300,Bronx,Morrisania,62.0,62.0,22.0,354.8387096774194,23.0,22.0,354.8387096774194,False,False,2020-01..2026-05
2013500,Bronx,Morrisania,199.0,199.0,17.0,85.42713567839195,51.0,48.0,241.20603015075375,False,False,2020-01..2026-05
2014400,Bronx,Throgs Neck-Schuylerville,306.0,306.0,41.0,133.98692810457516,12.0,12.0,39.21568627450981,True,True,2020-01..2026-05
2014900,Bronx,Morrisania,160.0,160.0,57.0,356.25,64.0,58.0,362.5,False,False,2020-01..2026-05
2015200,Bronx,Throgs Neck-Schuylerville,486.0,486.0,17.0,34.97942386831276,2.0,2.0,4.11522633744856,True,True,2020-01..2026-05
2015300,Bronx,Crotona Park East,304.0,304.0,44.0,144.73684210526315,48.0,43.0,141.44736842105263,True,True,2020-01..2026-05
2015800,Bronx,Throgs Neck-Schuylerville,233.0,233.0,24.0,103.00429184549357,4.0,4.0,17.167381974248926,True,True,2020-01..2026-05
2016000,Bronx,Throgs Neck-Schuylerville,867.0,867.0,21.0,24.22145328719723,11.0,10.0,11.534025374855824,True,True,2020-01..2026-05
2016200,Bronx,Throgs Neck-Schuylerville,358.0,358.0,18.0,50.27932960893855,13.0,13.0,36.312849162011176,True,True,2020-01..2026-05
2016400,Bronx,Throgs Neck-Schuylerville,261.0,261.0,15.0,57.47126436781609,11.0,11.0,42.145593869731805,True,True,2020-01..2026-05
2017500,Bronx,Concourse-Concourse Village,160.0,160.0,49.0,306.25,81.0,75.0,468.75,False,False,2020-01..2026-05
2017901,Bronx,Concourse-Concourse Village,62.0,62.0,19.0,306.4516129032258,39.0,37.0,596.7741935483871,False,False,2020-01..2026-05
2017902,Bronx,Mount Eden-Claremont (West),34.0,34.0,35.0,1029.4117647058822,26.0,23.0,676.4705882352941,False,False,2020-01..2026-05
2018102,Bronx,Concourse-Concourse Village,37.0,37.0,26.0,702.7027027027027,33.0,28.0,756.7567567567568,False,False,2020-01..2026-05
2018400,Bronx,Throgs Neck-Schuylerville,834.0,834.0,33.0,39.568345323741006,16.0,15.0,17.985611510791365,True,True,2020-01..2026-05
2020200,Bronx,Westchester Square,211.0,211.0,15.0,71.09004739336493,26.0,26.0,123.22274881516587,True,True,2020-01..2026-05
2020400,Bronx,Westchester Square,282.0,282.0,32.0,113.47517730496453,34.0,32.0,113.47517730496453,True,True,2020-01..2026-05
2020900,Bronx,Mount Eden-Claremont (West),30.0,30.0,26.0,866.6666666666667,27.0,26.0,866.6666666666667,False,False,2020-01..2026-05
2021002,Bronx,Parkchester,5.0,5.0,22.0,4400.0,2.0,0.0,0.0,False,False,2020-01..2026-05
2021302,Bronx,Mount Eden-Claremont (West),108.0,108.0,67.0,620.3703703703703,51.0,45.0,416.6666666666667,False,False,2020-01..2026-05
2021501,Bronx,University Heights (South)-Morris Heights,52.0,52.0,13.0,250.0,30.0,28.0,538.4615384615385,False,False,2020-01..2026-05
2021900,Bronx,Mount Eden-Claremont (West),16.0,16.0,54.0,3375.0,10.0,9.0,562.5,False,False,2020-01..2026-05
2022101,Bronx,Mount Eden-Claremont (West),24.0,24.0,13.0,541.6666666666666,22.0,19.0,791.6666666666666,False,False,2020-01..2026-05
2022102,Bronx,Mount Eden-Claremont (West),42.0,42.0,28.0,666.6666666666666,36.0,32.0,761.9047619047618,False,False,2020-01..2026-05
2022300,Bronx,Mount Eden-Claremont (West),27.0,27.0,14.0,518.5185185185185,27.0,25.0,925.925925925926,False,False,2020-01..2026-05
2022404,Bronx,Pelham Parkway-Van Nest,20.0,20.0,8.0,400.0,20.0,18.0,900.0,False,False,2020-01..2026-05
2022500,Bronx,Mount Eden-Claremont (West),104.0,104.0,77.0,740.3846153846155,43.0,38.0,365.38461538461536,False,False,2020-01..2026-05
2022702,Bronx,Mount Eden-Claremont (West),11.0,11.0,8.0,727.2727272727273,11.0,10.0,909.090909090909,False,False,2020-01..2026-05
2022703,Bronx,Mount Eden-Claremont (West),14.0,14.0,4.0,285.7142857142857,10.0,9.0,642.8571428571429,False,False,2020-01..2026-05
2022800,Bronx,Pelham Parkway-Van Nest,172.0,172.0,35.0,203.48837209302326,31.0,26.0,151.1627906976744,False,False,2020-01..2026-05
2022902,Bronx,Mount Eden-Claremont (West),106.0,106.0,73.0,688.6792452830189,36.0,32.0,301.88679245283015,False,False,2020-01..2026-05
2023200,Bronx,Pelham Parkway-Van Nest,326.0,326.0,22.0,67.48466257668711,31.0,31.0,95.0920245398773,True,True,2020-01..2026-05
2023301,Bronx,Mount Hope,62.0,62.0,79.0,1274.1935483870968,51.0,44.0,709.6774193548388,False,False,2020-01..2026-05
2023600,Bronx,Pelham Parkway-Van Nest,183.0,183.0,17.0,92.89617486338798,28.0,28.0,153.0054644808743,False,False,2020-01..2026-05
2023900,Bronx,Fordham Heights,156.0,156.0,89.0,570.5128205128204,84.0,76.0,487.1794871794872,False,False,2020-01..2026-05
2024100,Bronx,Mount Hope,107.0,107.0,72.0,672.8971962616822,67.0,61.0,570.0934579439252,False,False,2020-01..2026-05
2024300,Bronx,University Heights (South)-Morris Heights,153.0,153.0,68.0,444.4444444444444,56.0,52.0,339.8692810457516,False,False,2020-01..2026-05
2024400,Bronx,Morris Park,361.0,361.0,22.0,60.94182825484765,14.0,14.0,38.78116343490304,True,True,2020-01..2026-05
2024501,Bronx,University Heights (South)-Morris Heights,148.0,148.0,33.0,222.97297297297297,36.0,34.0,229.72972972972974,False,False,2020-01..2026-05
2024600,Bronx,Morris Park,331.0,331.0,15.0,45.31722054380664,10.0,10.0,30.211480362537767,True,True,2020-01..2026-05
2024800,Bronx,Morris Park,363.0,363.0,14.0,38.56749311294766,23.0,23.0,63.36088154269973,True,True,2020-01..2026-05
2025000,Bronx,Morris Park,432.0,432.0,5.0,11.574074074074073,12.0,12.0,27.777777777777775,True,True,2020-01..2026-05
2025100,Bronx,University Heights (South)-Morris Heights,307.0,307.0,90.0,293.15960912052117,59.0,49.0,159.60912052117263,True,True,2020-01..2026-05
2025200,Bronx,Morris Park,472.0,472.0,7.0,14.830508474576272,17.0,17.0,36.016949152542374,True,True,2020-01..2026-05
2025300,Bronx,University Heights (North)-Fordham,132.0,132.0,45.0,340.9090909090909,64.0,61.0,462.1212121212121,False,False,2020-01..2026-05
2025400,Bronx,Morris Park,374.0,374.0,9.0,24.06417112299465,23.0,23.0,61.49732620320856,True,True,2020-01..2026-05
2026500,Bronx,University Heights (North)-Fordham,164.0,164.0,64.0,390.2439024390244,51.0,46.0,280.4878048780488,False,False,2020-01..2026-05
2026601,Bronx,Pelham Bay-Country Club-City Island,274.0,274.0,7.0,25.547445255474454,25.0,21.0,76.64233576642336,True,True,2020-01..2026-05
2026602,Bronx,Pelham Bay-Country Club-City Island,540.0,540.0,65.0,120.37037037037037,61.0,55.0,101.85185185185185,True,True,2020-01..2026-05
2026701,Bronx,Kingsbridge Heights-Van Cortlandt Village,45.0,45.0,13.0,288.88888888888886,28.0,27.0,600.0,False,False,2020-01..2026-05
2026702,Bronx,Kingsbridge Heights-Van Cortlandt Village,146.0,146.0,118.0,808.2191780821918,55.0,48.0,328.7671232876712,False,False,2020-01..2026-05
2027300,Bronx,Kingsbridge Heights-Van Cortlandt Village,222.0,222.0,79.0,355.85585585585585,44.0,39.0,175.67567567567568,True,True,2020-01..2026-05
2027700,Bronx,Kingsbridge Heights-Van Cortlandt Village,167.0,167.0,24.0,143.7125748502994,40.0,39.0,233.53293413173654,False,False,2020-01..2026-05
2027900,Bronx,Kingsbridge Heights-Van Cortlandt Village,282.0,282.0,77.0,273.0496453900709,42.0,38.0,134.75177304964538,True,True,2020-01..2026-05
2028600,Bronx,Morris Park,262.0,262.0,26.0,99.23664122137404,8.0,7.0,26.717557251908396,True,True,2020-01..2026-05
2028700,Bronx,Kingsbridge-Marble Hill,249.0,249.0,17.0,68.27309236947791,21.0,20.0,80.32128514056225,True,True,2020-01..2026-05
2028800,Bronx,Morris Park,633.0,633.0,15.0,23.696682464454973,6.0,6.0,9.47867298578199,True,True,2020-01..2026-05
2030900,Bronx,Riverdale-Spuyten Duyvil,134.0,134.0,18.0,134.32835820895522,10.0,7.0,52.23880597014925,False,False,2020-01..2026-05
2031200,Bronx,Pelham Gardens,396.0,396.0,11.0,27.777777777777775,4.0,3.0,7.575757575757576,True,True,2020-01..2026-05
2031400,Bronx,Pelham Gardens,431.0,431.0,13.0,30.162412993039442,2.0,2.0,4.640371229698376,True,True,2020-01..2026-05
2031600,Bronx,Pelham Gardens,406.0,406.0,41.0,100.98522167487685,1.0,1.0,2.4630541871921183,True,True,2020-01..2026-05
2031800,Bronx,Pelham Gardens,362.0,362.0,10.0,27.624309392265193,1.0,0.0,0.0,True,True,2020-01..2026-05
2031900,Bronx,Riverdale-Spuyten Duyvil,1.0,1.0,6.0,6000.0,1.0,0.0,0.0,False,False,2020-01..2026-05
2032400,Bronx,Allerton,152.0,152.0,10.0,65.78947368421052,11.0,11.0,72.36842105263158,False,False,2020-01..2026-05
2032600,Bronx,Pelham Gardens,605.0,605.0,23.0,38.01652892561983,11.0,11.0,18.18181818181818,True,True,2020-01..2026-05
2032800,Bronx,Allerton,246.0,246.0,28.0,113.8211382113821,20.0,19.0,77.23577235772358,True,True,2020-01..2026-05
2033601,Bronx,Allerton,18.0,18.0,15.0,833.3333333333334,11.0,9.0,500.0,False,False,2020-01..2026-05
2033602,Bronx,Williamsbridge-Olinville,80.0,80.0,19.0,237.5,9.0,7.0,87.5,False,False,2020-01..2026-05
2034000,Bronx,Allerton,276.0,276.0,62.0,224.63768115942028,45.0,39.0,141.30434782608694,True,True,2020-01..2026-05
2034200,Bronx,Allerton,228.0,228.0,29.0,127.19298245614036,14.0,13.0,57.017543859649116,True,True,2020-01..2026-05
2034300,Bronx,Riverdale-Spuyten Duyvil,195.0,195.0,5.0,25.64102564102564,8.0,7.0,35.8974358974359,False,False,2020-01..2026-05
2034400,Bronx,Pelham Gardens,309.0,309.0,18.0,58.25242718446602,9.0,9.0,29.12621359223301,True,True,2020-01..2026-05
2035900,Bronx,West Farms,42.0,42.0,47.0,1119.047619047619,22.0,18.0,428.57142857142856,False,False,2020-01..2026-05
2036300,Bronx,West Farms,201.0,201.0,98.0,487.5621890547264,96.0,85.0,422.8855721393035,True,True,2020-01..2026-05
2036501,Bronx,Tremont,105.0,105.0,16.0,152.3809523809524,31.0,30.0,285.7142857142857,False,False,2020-01..2026-05
2036901,Bronx,Tremont,65.0,65.0,65.0,1000.0,35.0,25.0,384.61538461538464,False,False,2020-01..2026-05
2036902,Bronx,Tremont,47.0,47.0,40.0,851.063829787234,34.0,30.0,638.2978723404256,False,False,2020-01..2026-05
2037000,Bronx,Williamsbridge-Olinville,400.0,400.0,10.0,25.0,14.0,14.0,35.0,True,True,2020-01..2026-05
2037100,Bronx,Tremont,280.0,280.0,74.0,264.2857142857143,47.0,41.0,146.42857142857144,True,True,2020-01..2026-05
2037300,Bronx,Tremont,277.0,277.0,65.0,234.65703971119135,66.0,58.0,209.38628158844767,True,True,2020-01..2026-05
2037400,Bronx,Williamsbridge-Olinville,138.0,138.0,18.0,130.43478260869566,42.0,39.0,282.6086956521739,False,False,2020-01..2026-05
2037504,Bronx,Tremont,95.0,95.0,52.0,547.3684210526316,37.0,32.0,336.84210526315786,False,False,2020-01..2026-05
