term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,n
geo_nyc_other,0.11198003367263243,0.02138803951574696,5.235638057905543,1.6441587180615613e-07,0.07006024652184888,0.15389982082341597,cat_n_constr,459270
geo_outside_nyc,0.08934148630424182,0.041925241185407025,2.130971314133764,0.03309150549326478,0.0071695235376886685,0.17151344907079497,cat_n_constr,459270
geo_unknown,-0.5693907684670835,0.02381294389216605,-23.910977619797816,0.0,-0.616063280861602,-0.522718256072565,cat_n_constr,459270
multi_prop_owner,0.19642479727752532,0.029915056198887107,6.566084849435539,5.165534666673466e-11,0.13779236453221488,0.25505723002283576,cat_n_constr,459270
p_black,-0.32991284094552903,0.440866114666029,-0.7483288689480007,0.4542618155111482,-1.1939945476950518,0.5341688658039936,cat_n_elev,42347
p_hispanic,0.20351240319556313,0.3903313395460217,0.5213837132121136,0.6020994948975065,-0.5615229643519146,0.9685477707430408,cat_n_elev,42347
p_asian,0.34575890656271047,0.26069171277732756,1.3263133794285356,0.1847359169368139,-0.16518746154891184,0.8567052746743328,cat_n_elev,42347
owner_occ_star,-0.3590620779509817,0.18255858912458364,-1.9668320163558375,0.049202580205182755,-0.7168703377036113,-0.0012538181983521302,cat_n_elev,42347
era_pre1940,-0.8053229090308492,0.24734105726351263,-3.2559208646580378,0.001130252487275607,-1.2901024731653932,-0.32054334489630526,cat_n_elev,42347
era_4079,-0.8731091483127681,0.3447482943252542,-2.5325988922487013,0.011322042781927832,-1.5488033889218809,-0.19741490770365533,cat_n_elev,42347
era_8099,0.1548028741017844,0.32578841355319216,0.4751638415050921,0.6346701973772104,-0.4837306830429132,0.793336431246482,cat_n_elev,42347
era_unknown,-13.180583996149412,0.7136647463880309,-18.46887360326878,0.0,-14.579341196105865,-11.78182679619296,cat_n_elev,42347
